index,time,exe_time,planning
2,0.18597936630249023,0.0022177696228027344,gp
3,0.1969459056854248,0.003083467483520508,gp
4,0.20519328117370605,0.0013651847839355469,gp
5,0.21608686447143555,0.0022614002227783203,gp
6,0.22513461112976074,0.0013349056243896484,gp
7,0.23521995544433594,0.0014057159423828125,gp
8,0.24514317512512207,0.0013515949249267578,gp
9,0.26018595695495605,0.006379365921020508,gp
10,0.265392541885376,0.0015759468078613281,gp
11,0.275313138961792,0.0015106201171875,gp
12,0.28525853157043457,0.001379251480102539,gp
13,0.3036189079284668,0.00980997085571289,gp
14,0.30579686164855957,0.0013587474822998047,gp
15,0.3153507709503174,0.0015430450439453125,gp
16,0.3252692222595215,0.0014650821685791016,gp
17,0.3391551971435547,0.005339860916137695,gp
18,0.34520745277404785,0.0013887882232666016,gp
19,0.355344295501709,0.0015401840209960938,gp
20,0.3653702735900879,0.0015475749969482422,gp
21,0.3804922103881836,0.006667613983154297,gp
22,0.3853163719177246,0.001399993896484375,gp
23,0.39522528648376465,0.0014040470123291016,gp
24,0.40517449378967285,0.0013723373413085938,gp
25,0.42063283920288086,0.0068018436431884766,gp
26,0.42598509788513184,0.002163410186767578,gp
27,0.4351987838745117,0.0013952255249023438,gp
28,0.4453127384185791,0.0015053749084472656,gp
29,0.45934557914733887,0.0055468082427978516,gp
30,0.46530842781066895,0.0014929771423339844,gp
31,0.47513628005981445,0.0013408660888671875,gp
32,0.4853546619415283,0.001554727554321289,gp
33,0.5004503726959229,0.006640911102294922,gp
34,0.5053060054779053,0.001501321792602539,gp
35,0.5154159069061279,0.0016033649444580078,gp
36,0.5253353118896484,0.0015108585357666016,gp
37,0.5406358242034912,0.0068356990814208984,gp
38,0.5456843376159668,0.0018703937530517578,gp
39,0.5554001331329346,0.0016057491302490234,gp
40,0.5654177665710449,0.0015115737915039062,gp
41,0.5808265209197998,0.006993532180786133,gp
42,0.5855801105499268,0.0013532638549804688,gp
43,0.5961322784423828,0.0023033618927001953,gp
44,0.6055750846862793,0.0016965866088867188,gp
45,0.6210722923278809,0.007251262664794922,gp
46,0.6252045631408691,0.0013861656188964844,gp
47,0.6353342533111572,0.0015151500701904297,gp
48,0.6454384326934814,0.0016436576843261719,gp
49,0.6597256660461426,0.0059168338775634766,gp
50,0.6651854515075684,0.0013833045959472656,gp
51,0.675321102142334,0.0014913082122802734,gp
52,0.6851606369018555,0.0013508796691894531,gp
53,0.700035810470581,0.0062291622161865234,gp
54,0.7059764862060547,0.002169370651245117,gp
55,0.7155516147613525,0.0017273426055908203,gp
56,0.7253003120422363,0.0014853477478027344,gp
57,0.7400438785552979,0.006226301193237305,gp
58,0.7453212738037109,0.0015025138854980469,gp
59,0.7553055286407471,0.0015056133270263672,gp
60,0.7653708457946777,0.0015692710876464844,gp
61,0.7810032367706299,0.007176637649536133,gp
62,0.7853226661682129,0.0015096664428710938,gp
63,0.7952687740325928,0.0014617443084716797,gp
64,0.8052864074707031,0.0014634132385253906,gp
65,0.8195605278015137,0.005756378173828125,gp
66,0.8251495361328125,0.0013513565063476562,gp
67,0.8351213932037354,0.0013041496276855469,gp
68,0.8451836109161377,0.0013833045959472656,gp
69,0.8598270416259766,0.0060155391693115234,gp
70,0.8653395175933838,0.0015316009521484375,gp
71,0.8753507137298584,0.0015094280242919922,gp
72,0.8851444721221924,0.001316070556640625,gp
73,0.8995881080627441,0.00577998161315918,gp
74,0.9051947593688965,0.0013363361358642578,gp
75,0.9152905941009521,0.0013782978057861328,gp
