index,time,exe_time,planning
2,0.009296417236328125,0.0013263225555419922,gp
4,0.013199567794799805,0.0018911361694335938,gp
5,0.015387535095214844,0.0019588470458984375,gp
6,0.01898670196533203,0.00218963623046875,gp
7,0.021440505981445312,0.0013146400451660156,gp
8,0.024884939193725586,0.0014226436614990234,gp
9,0.028944969177246094,0.001703500747680664,gp
10,0.03213930130004883,0.0013470649719238281,gp
11,0.03599905967712402,0.0025434494018554688,gp
12,0.03925180435180664,0.002453327178955078,gp
13,0.0414271354675293,0.001291513442993164,gp
14,0.04493069648742676,0.0014660358428955078,gp
15,0.048165082931518555,0.0013699531555175781,gp
16,0.052207231521606445,0.0020914077758789062,gp
17,0.055608510971069336,0.0021486282348632812,gp
18,0.058475494384765625,0.0016803741455078125,gp
19,0.061532020568847656,0.0014121532440185547,gp
20,0.06488180160522461,0.0014142990112304688,gp
21,0.0682229995727539,0.001447439193725586,gp
22,0.07201242446899414,0.0018570423126220703,gp
23,0.07561445236206055,0.002141237258911133,gp
24,0.07837581634521484,0.0015418529510498047,gp
25,0.08148860931396484,0.0013806819915771484,gp
26,0.08489012718200684,0.0014221668243408203,gp
27,0.09865522384643555,0.0016024112701416016,gp
28,0.10019397735595703,0.0014488697052001953,gp
29,0.10364437103271484,0.0014910697937011719,gp
30,0.10701274871826172,0.001535177230834961,gp
31,0.1107323169708252,0.001911163330078125,gp
32,0.11363673210144043,0.0014677047729492188,gp
33,0.11682629585266113,0.0013463497161865234,gp
34,0.12021827697753906,0.00140380859375,gp
35,0.12352228164672852,0.001367807388305664,gp
36,0.12752342224121094,0.002043008804321289,gp
38,0.13768744468688965,0.004624843597412109,gp
39,0.13789916038513184,0.0015790462493896484,gp
40,0.14128398895263672,0.0024716854095458984,gp
41,0.14470839500427246,0.002560138702392578,gp
42,0.14801454544067383,0.002517223358154297,gp
43,0.1512916088104248,0.002520322799682617,gp
44,0.154632568359375,0.0025053024291992188,gp
45,0.15799832344055176,0.0024874210357666016,gp
46,0.16138887405395508,0.0025968551635742188,gp
47,0.1647047996520996,0.0025284290313720703,gp
48,0.17512226104736328,0.009612560272216797,gp
49,0.1790635585784912,0.006333351135253906,gp
51,0.18108630180358887,0.0035104751586914062,gp
52,0.1820385456085205,0.0026280879974365234,gp
53,0.18535113334655762,0.003188610076904297,gp
54,0.1886460781097412,0.0031135082244873047,gp
55,0.1920170783996582,0.003215789794921875,gp
56,0.19535446166992188,0.0032033920288085938,gp
57,0.19867634773254395,0.003177642822265625,gp
58,0.2020435333251953,0.003229856491088867,gp
59,0.2053513526916504,0.003159046173095703,gp
60,0.2131805419921875,0.007707357406616211,gp
61,0.21621227264404297,0.002633810043334961,gp
64,0.22077250480651855,0.0016751289367675781,gp
65,0.2237098217010498,0.001543283462524414,gp
66,0.2272474765777588,0.0017521381378173828,gp
67,0.23048877716064453,0.001661062240600586,gp
68,0.23389768600463867,0.001745462417602539,gp
69,0.23705816268920898,0.0015521049499511719,gp
70,0.24042105674743652,0.0015816688537597656,gp
71,0.24374604225158691,0.0015816688537597656,gp
74,0.255373477935791,0.002728700637817383,gp
75,0.25702404975891113,0.00133514404296875,gp
76,0.26033663749694824,0.0014712810516357422,gp
77,0.2640109062194824,0.0017547607421875,gp
78,0.26693224906921387,0.0014433860778808594,gp
79,0.27027201652526855,0.001397848129272461,gp
80,0.27353787422180176,0.0013608932495117188,gp
81,0.27691149711608887,0.001430511474609375,gp
82,0.28106093406677246,0.002101898193359375,gp
83,0.2836649417877197,0.001486063003540039,gp
85,0.2930936813354492,0.0014564990997314453,gp
87,0.2985680103302002,0.0024967193603515625,gp
88,0.300795316696167,0.0013761520385742188,gp
89,0.30383992195129395,0.0016875267028808594,gp
90,0.30738091468811035,0.0019075870513916016,gp
91,0.31079554557800293,0.0019876956939697266,gp
92,0.31486034393310547,0.002701282501220703,gp
93,0.3168337345123291,0.0013489723205566406,gp
94,0.32024192810058594,0.0014278888702392578,gp
95,0.3235347270965576,0.001394510269165039,gp
96,0.33211636543273926,0.006636142730712891,gp
99,0.339400053024292,0.0014224052429199219,gp
100,0.3410623073577881,0.0015027523040771484,gp
101,0.34436535835266113,0.002214670181274414,gp
102,0.34714770317077637,0.0016396045684814453,gp
103,0.35022830963134766,0.0013828277587890625,gp
104,0.35344457626342773,0.0012791156768798828,gp
105,0.35677647590637207,0.001298666000366211,gp
106,0.36118125915527344,0.0023322105407714844,gp
107,0.3640632629394531,0.0018684864044189453,gp
108,0.3713996410369873,0.005919456481933594,gp
110,0.37499570846557617,0.002187967300415039,gp
111,0.37949180603027344,0.002901315689086914,gp
112,0.381223201751709,0.0015990734100341797,gp
113,0.3843197822570801,0.0021631717681884766,gp
114,0.38764309883117676,0.0021538734436035156,gp
115,0.3909451961517334,0.002122163772583008,gp
116,0.39486098289489746,0.0027053356170654297,gp
117,0.39734864234924316,0.0018534660339355469,gp
118,0.4003317356109619,0.0015115737915039062,gp
119,0.4035789966583252,0.0014507770538330078,gp
120,0.4070758819580078,0.001604318618774414,gp
121,0.4178164005279541,0.005759000778198242,gp
123,0.4180717468261719,0.0015683174133300781,gp
124,0.42023515701293945,0.0014166831970214844,gp
125,0.4235262870788574,0.0013866424560546875,gp
126,0.4269406795501709,0.0014624595642089844,gp
127,0.430647611618042,0.0018689632415771484,gp
128,0.43346500396728516,0.0013096332550048828,gp
129,0.43691563606262207,0.0014345645904541016,gp
130,0.44016194343566895,0.0013425350189208984,gp
131,0.4438309669494629,0.0016782283782958984,gp
132,0.4511415958404541,0.005655050277709961,gp
134,0.4551818370819092,0.002470731735229492,gp
135,0.4582045078277588,0.0015711784362792969,gp
136,0.4603133201599121,0.0015172958374023438,gp
137,0.4642143249511719,0.002009868621826172,gp
138,0.4674506187438965,0.0019304752349853516,gp
139,0.4703798294067383,0.0015690326690673828,gp
140,0.47379541397094727,0.0016324520111083984,gp
141,0.47713613510131836,0.0016448497772216797,gp
142,0.4803614616394043,0.0015301704406738281,gp
143,0.48369383811950684,0.00154876708984375,gp
144,0.4951446056365967,0.009670019149780273,gp
145,0.4983398914337158,0.006580352783203125,gp
147,0.4987637996673584,0.0017476081848144531,gp
148,0.5020341873168945,0.003206968307495117,gp
149,0.5053489208221436,0.0031223297119140625,gp
150,0.5086708068847656,0.0031938552856445312,gp
151,0.5120506286621094,0.003238677978515625,gp
152,0.515345573425293,0.003129720687866211,gp
153,0.5186805725097656,0.0031936168670654297,gp
154,0.5220091342926025,0.0031707286834716797,gp
155,0.5253422260284424,0.0031919479370117188,gp
157,0.5330917835235596,0.0015494823455810547,gp
158,0.5356686115264893,0.001682281494140625,gp
159,0.5377480983734131,0.0020017623901367188,gp
160,0.540238618850708,0.0014317035675048828,gp
161,0.5438482761383057,0.0017299652099609375,gp
162,0.547412633895874,0.0019068717956542969,gp
163,0.5502195358276367,0.0014078617095947266,gp
164,0.5534827709197998,0.0013225078582763672,gp
165,0.5569965839385986,0.0015110969543457031,gp
166,0.560955286026001,0.002126932144165039,gp
167,0.5646400451660156,0.002387523651123047,gp
169,0.5749297142028809,0.0019192695617675781,gp
170,0.5778539180755615,0.0014142990112304688,gp
171,0.580209493637085,0.002276182174682617,gp
172,0.5820515155792236,0.0017638206481933594,gp
173,0.5851905345916748,0.003014087677001953,gp
174,0.5879917144775391,0.002475738525390625,gp
175,0.5916857719421387,0.002841949462890625,gp
176,0.5952668190002441,0.0031003952026367188,gp
179,0.6045074462890625,0.0017998218536376953,gp
180,0.6084513664245605,0.0029594898223876953,gp
181,0.6155223846435547,0.0015213489532470703,gp
183,0.6195335388183594,0.0013928413391113281,gp
184,0.6240975856781006,0.0035550594329833984,gp
186,0.6289546489715576,0.0021178722381591797,gp
187,0.6345832347869873,0.004651546478271484,gp
188,0.6348307132720947,0.002434968948364258,gp
189,0.6372871398925781,0.0018074512481689453,gp
190,0.6407065391540527,0.001870870590209961,gp
191,0.6437511444091797,0.0015888214111328125,gp
192,0.6473076343536377,0.0017743110656738281,gp
193,0.6503658294677734,0.0015406608581542969,gp
194,0.6536154747009277,0.0014643669128417969,gp
195,0.6569406986236572,0.001447916030883789,gp
197,0.6684317588806152,0.0028924942016601562,gp
198,0.6701202392578125,0.0014107227325439453,gp
199,0.671729564666748,0.0015380382537841797,gp
200,0.6734356880187988,0.0012938976287841797,gp
201,0.6767902374267578,0.0013136863708496094,gp
202,0.6804652214050293,0.0015895366668701172,gp
203,0.6837165355682373,0.0015592575073242188,gp
204,0.687382698059082,0.0018770694732666016,gp
205,0.6906802654266357,0.0019025802612304688,gp
206,0.6935107707977295,0.0013625621795654297,gp
207,0.6975109577178955,0.002000570297241211,gp
210,0.7106225490570068,0.002016305923461914,gp
211,0.7130613327026367,0.002317190170288086,gp
212,0.7154645919799805,0.002309560775756836,gp
213,0.7187433242797852,0.0032138824462890625,gp
214,0.7235724925994873,0.003222227096557617,gp
215,0.7253401279449463,0.0031387805938720703,gp
216,0.7287139892578125,0.00324249267578125,gp
217,0.7320535182952881,0.0032253265380859375,gp
218,0.735384464263916,0.0032379627227783203,gp
219,0.7490482330322266,0.013563394546508789,gp
222,0.750795841217041,0.0030510425567626953,gp
224,0.7537412643432617,0.0015714168548583984,gp
225,0.7571780681610107,0.0016834735870361328,gp
226,0.7605721950531006,0.0017478466033935547,gp
227,0.7637617588043213,0.0015819072723388672,gp
228,0.7672176361083984,0.0016911029815673828,gp
229,0.770838737487793,0.0020227432250976562,gp
