index,time,exe_time,planning
2,0.014693975448608398,0.0016169548034667969,gp
3,0.017951250076293945,0.0012598037719726562,gp
4,0.022098064422607422,0.0022919178009033203,gp
5,0.025139808654785156,0.0020058155059814453,gp
6,0.0276947021484375,0.001255035400390625,gp
7,0.03110504150390625,0.0013175010681152344,gp
8,0.034455299377441406,0.0013289451599121094,gp
9,0.03827810287475586,0.0013616085052490234,gp
10,0.04273533821105957,0.002931356430053711,gp
11,0.045812129974365234,0.002689361572265625,gp
12,0.047738075256347656,0.0012998580932617188,gp
13,0.05103445053100586,0.0012383460998535156,gp
14,0.05439877510070801,0.0012972354888916016,gp
15,0.058106422424316406,0.0012850761413574219,gp
16,0.06135964393615723,0.0015664100646972656,gp
17,0.06465554237365723,0.001554250717163086,gp
18,0.06812691688537598,0.0016930103302001953,gp
19,0.07118749618530273,0.0013775825500488281,gp
20,0.07457637786865234,0.0014667510986328125,gp
21,0.07771873474121094,0.0012717247009277344,gp
22,0.08139824867248535,0.0016090869903564453,gp
23,0.08489060401916504,0.0017921924591064453,gp
24,0.08781194686889648,0.0013761520385742188,gp
26,0.11082005500793457,0.002808809280395508,gp
27,0.11294174194335938,0.0014965534210205078,gp
28,0.1161348819732666,0.0013537406921386719,gp
29,0.11963105201721191,0.0014989376068115234,gp
30,0.12281632423400879,0.0014071464538574219,gp
31,0.1259751319885254,0.0012373924255371094,gp
32,0.12953662872314453,0.0014367103576660156,gp
33,0.13287115097045898,0.0014309883117675781,gp
34,0.1360788345336914,0.0013360977172851562,gp
35,0.1394023895263672,0.0012960433959960938,gp
37,0.14812946319580078,0.0016429424285888672,gp
38,0.1512608528137207,0.0016596317291259766,gp
39,0.15372896194458008,0.0022683143615722656,gp
40,0.1567676067352295,0.0020012855529785156,gp
41,0.15937161445617676,0.0012731552124023438,gp
42,0.16276097297668457,0.0013031959533691406,gp
43,0.16607069969177246,0.001310110092163086,gp
44,0.16983509063720703,0.0017457008361816406,gp
45,0.1735541820526123,0.002138853073120117,gp
46,0.1765117645263672,0.0017540454864501953,gp
47,0.18488407135009766,0.006771564483642578,gp
49,0.18820714950561523,0.0015900135040283203,gp
50,0.1905050277709961,0.0014748573303222656,gp
51,0.19463562965393066,0.0032134056091308594,gp
52,0.19687700271606445,0.0020759105682373047,gp
53,0.20032072067260742,0.0022225379943847656,gp
54,0.20319652557373047,0.001758575439453125,gp
55,0.20616388320922852,0.0013873577117919922,gp
56,0.20970797538757324,0.0015969276428222656,gp
57,0.21278882026672363,0.0013692378997802734,gp
58,0.21634864807128906,0.0015687942504882812,gp
59,0.2195594310760498,0.0014407634735107422,gp
61,0.22815227508544922,0.0015845298767089844,gp
