index,time,exe_time,planning
1,0.0025272369384765625,0.002510547637939453,gp
2,0.01257181167602539,0.001811981201171875,gp
3,0.021570682525634766,0.0014657974243164062,gp
4,0.03200650215148926,0.001363515853881836,gp
5,0.0416719913482666,0.0015439987182617188,gp
6,0.05146932601928711,0.0013735294342041016,gp
7,0.06187152862548828,0.0016427040100097656,gp
8,0.07141852378845215,0.0013229846954345703,gp
9,0.08502936363220215,0.0023288726806640625,gp
10,0.09211277961730957,0.0019774436950683594,gp
11,0.10164928436279297,0.0015289783477783203,gp
12,0.11148738861083984,0.0013549327850341797,gp
13,0.123443603515625,0.0015416145324707031,gp
14,0.1316382884979248,0.001453399658203125,gp
15,0.1416926383972168,0.0015816688537597656,gp
16,0.1516563892364502,0.0015375614166259766,gp
17,0.16292977333068848,0.0014605522155761719,gp
18,0.17159008979797363,0.0014777183532714844,gp
19,0.18147969245910645,0.0013761520385742188,gp
20,0.1920619010925293,0.0019507408142089844,gp
21,0.20426058769226074,0.0021414756774902344,gp
22,0.21149110794067383,0.0013742446899414062,gp
23,0.22172331809997559,0.0016055107116699219,gp
24,0.23157191276550293,0.001451253890991211,gp
25,0.24410319328308105,0.002383708953857422,gp
26,0.2517390251159668,0.0016374588012695312,gp
27,0.2615396976470947,0.0014405250549316406,gp
28,0.27155280113220215,0.0014488697052001953,gp
29,0.28513336181640625,0.0031270980834960938,gp
30,0.29256248474121094,0.0024251937866210938,gp
31,0.30214762687683105,0.0020160675048828125,gp
32,0.31155991554260254,0.0014340877532958984,gp
33,0.323758602142334,0.0023136138916015625,gp
34,0.33157968521118164,0.0014636516571044922,gp
35,0.3415384292602539,0.0014221668243408203,gp
36,0.35158443450927734,0.0014798641204833984,gp
37,0.36421942710876465,0.0014998912811279297,gp
38,0.3716559410095215,0.0015370845794677734,gp
39,0.3815500736236572,0.0014431476593017578,gp
40,0.39157676696777344,0.0014569759368896484,gp
41,0.40430545806884766,0.0021142959594726562,gp
42,0.4115428924560547,0.0014255046844482422,gp
43,0.42171287536621094,0.0015788078308105469,gp
44,0.43164610862731934,0.0015130043029785156,gp
45,0.4437727928161621,0.0015010833740234375,gp
46,0.4516444206237793,0.001531362533569336,gp
47,0.4614570140838623,0.0013492107391357422,gp
48,0.4715573787689209,0.001451730728149414,gp
49,0.48369765281677246,0.0015616416931152344,gp
50,0.491436243057251,0.001325845718383789,gp
51,0.5014245510101318,0.0013263225555419922,gp
52,0.5125846862792969,0.0024709701538085938,gp
53,0.5232095718383789,0.001416921615600586,gp
54,0.5314230918884277,0.0013306140899658203,gp
55,0.542426586151123,0.0023293495178222656,gp
56,0.5517747402191162,0.0016508102416992188,gp
57,0.5647110939025879,0.0025339126586914062,gp
58,0.5715429782867432,0.0014324188232421875,gp
59,0.5814564228057861,0.0013561248779296875,gp
60,0.5916483402252197,0.0015490055084228516,gp
61,0.6032588481903076,0.001402139663696289,gp
62,0.6115124225616455,0.0014071464538574219,gp
63,0.621528148651123,0.0014281272888183594,gp
64,0.6316993236541748,0.001583099365234375,gp
65,0.6457717418670654,0.0016155242919921875,gp
66,0.6517386436462402,0.0016064643859863281,gp
67,0.6617293357849121,0.0015988349914550781,gp
68,0.6716108322143555,0.001489400863647461,gp
69,0.6834127902984619,0.0014569759368896484,gp
70,0.6917064189910889,0.001604318618774414,gp
71,0.7017242908477783,0.0016088485717773438,gp
72,0.7115681171417236,0.0014605522155761719,gp
73,0.7238647937774658,0.0020399093627929688,gp
74,0.7315795421600342,0.0014696121215820312,gp
75,0.7414827346801758,0.0013768672943115234,gp
76,0.751617431640625,0.0015103816986083984,gp
77,0.7632989883422852,0.001455545425415039,gp
78,0.7716012001037598,0.001489877700805664,gp
79,0.7815303802490234,0.0014128684997558594,gp
80,0.7915279865264893,0.0014336109161376953,gp
81,0.8035833835601807,0.0015249252319335938,gp
82,0.8115432262420654,0.0014102458953857422,gp
83,0.821439266204834,0.00135040283203125,gp
84,0.8315441608428955,0.0014562606811523438,gp
85,0.8439044952392578,0.001405477523803711,gp
86,0.8516278266906738,0.0015227794647216797,gp
87,0.8615939617156982,0.0014979839324951172,gp
88,0.8715393543243408,0.0014243125915527344,gp
89,0.8848788738250732,0.0025942325592041016,gp
90,0.8919179439544678,0.0017881393432617188,gp
91,0.9018278121948242,0.0017194747924804688,gp
92,0.9116461277008057,0.0015413761138916016,gp
93,0.9241585731506348,0.0018138885498046875,gp
94,0.9317264556884766,0.0016133785247802734,gp
95,0.9415807723999023,0.0014851093292236328,gp
96,0.951676607131958,0.001567840576171875,gp
97,0.967430591583252,0.002992868423461914,gp
98,0.9716947078704834,0.0015759468078613281,gp
99,0.9820160865783691,0.0018863677978515625,gp
100,0.9919636249542236,0.0018227100372314453,gp
101,1.0038511753082275,0.0016279220581054688,gp
102,1.0119428634643555,0.0018210411071777344,gp
104,1.0390496253967285,0.007525920867919922,gp
105,1.0456438064575195,0.005329132080078125,gp
107,1.0651462078094482,0.00436711311340332,gp
108,1.073275089263916,0.0014758110046386719,gp
109,1.081686019897461,0.001575469970703125,gp
110,1.0919699668884277,0.0018160343170166016,gp
111,1.1015620231628418,0.0014274120330810547,gp
112,1.1119282245635986,0.001617431640625,gp
113,1.1215307712554932,0.0014069080352783203,gp
114,1.131664514541626,0.0015206336975097656,gp
115,1.1473302841186523,0.007209062576293945,gp
116,1.152271032333374,0.001474142074584961,gp
117,1.1616246700286865,0.0014863014221191406,gp
118,1.1716454029083252,0.0015265941619873047,gp
119,1.181649923324585,0.001524209976196289,gp
120,1.1926076412200928,0.0016224384307861328,gp
121,1.2015621662139893,0.0014171600341796875,gp
122,1.2123284339904785,0.002203702926635742,gp
123,1.2215240001678467,0.0014071464538574219,gp
124,1.2318451404571533,0.0013985633850097656,gp
125,1.241776943206787,0.0016684532165527344,gp
126,1.2516615390777588,0.0015249252319335938,gp
127,1.267066240310669,0.0069234371185302734,gp
128,1.271630048751831,0.001425027847290039,gp
